epoch,Lambda,Gamma,cover,learning_rate,quantiles,tree_height,feature_ratio,sample_ratio,time,confusion,acc,pre,spe,f1
50,0,10,5,0.3,5,6,0.25,0.25,84.32472348,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,5,0.3,13,3,0.25,0.25,88.19650578,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,5,0.1,13,6,0.25,0.25,97.79700971,"[[63  0]
 [27  0]]",0.7,,1,
50,0,10,5,0.3,13,6,0.25,0.25,91.98133826,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.1,5,3,0.25,0.25,126.6854708,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.3,5,3,0.25,0.25,111.9139256,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,1,0,0,0.1,13,3,0.25,0.25,126.2227361,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.3,13,3,0.25,0.25,135.7702687,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,1,0.1,5,3,0.25,0.25,123.6372139,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,1,0.3,5,3,0.25,0.25,120.0282822,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.1,5,6,0.25,0.25,188.8678706,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,1,0.1,13,3,0.25,0.25,139.6610408,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,1,0.3,13,3,0.25,0.25,152.0459504,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,1,0.1,5,6,0.25,0.25,175.1477237,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.3,5,6,0.25,0.25,208.4666479,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,1,0,3,0.1,5,3,0.25,0.25,125.4741638,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,1,0.3,5,6,0.25,0.25,181.6549997,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.1,13,6,0.25,0.25,244.9617543,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.1,13,3,0.25,0.25,125.8299601,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,0,0.3,13,6,0.25,0.25,230.0333006,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,1,0,1,0.1,13,6,0.25,0.25,210.9592221,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.1,5,6,0.25,0.25,144.5092664,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,0,1,0.3,13,6,0.25,0.25,215.4446533,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.3,5,3,0.25,0.25,128.656342,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.3,5,6,0.25,0.25,147.0777955,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.3,13,3,0.25,0.25,140.8463609,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.1,13,6,0.25,0.25,179.7121105,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,5,0.1,5,3,0.25,0.25,130.1544824,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,5,0.1,5,6,0.25,0.25,141.7398505,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,5,0.3,5,3,0.25,0.25,119.2587218,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,3,0.3,13,6,0.25,0.25,173.4097185,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,5,0.1,13,3,0.25,0.25,141.5389652,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,1,0,5,0.3,13,3,0.25,0.25,127.2051713,"[[63  0]
 [27  0]]",0.7,,1,
50,1,0,5,0.3,5,6,0.25,0.25,148.437016,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.1,5,6,0.25,0.25,134.002281,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,0,5,0.3,13,6,0.25,0.25,148.7508361,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,1,0,5,0.1,13,6,0.25,0.25,171.6757114,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.1,13,3,0.25,0.25,141.1142092,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.3,5,3,0.25,0.25,120.4110625,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.3,5,6,0.25,0.25,136.8616426,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.3,13,3,0.25,0.25,136.1090746,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.1,13,6,0.25,0.25,177.7202504,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,1,0.1,5,3,0.25,0.25,132.7849779,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,1,0.3,5,3,0.25,0.25,125.4291883,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,1,0.1,13,3,0.25,0.25,141.6189213,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,1,0.1,5,6,0.25,0.25,149.8632014,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,0,0.3,13,6,0.25,0.25,185.1769817,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.1,5,3,0.25,0.25,130.3033988,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,1,0.3,13,3,0.25,0.25,138.3407965,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,1,1,0.1,13,6,0.25,0.25,184.8791523,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,1,1,1,0.3,5,6,0.25,0.25,157.0490851,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,1,0.3,13,6,0.25,0.25,158.452281,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,1,1,3,0.1,5,6,0.25,0.25,142.4354522,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.1,13,3,0.25,0.25,142.4472427,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.3,5,3,0.25,0.25,124.0427792,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.3,5,6,0.25,0.25,141.678684,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,5,0.1,5,3,0.25,0.25,119.9701116,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.1,13,6,0.25,0.25,172.5949833,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.3,13,3,0.25,0.25,146.0491796,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,3,0.3,13,6,0.25,0.25,154.5762973,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,5,0.3,5,3,0.25,0.25,121.3733075,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,5,0,0.1,5,3,0.25,0.25,110.0987623,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,5,0.1,13,3,0.25,0.25,154.0585949,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,5,0.3,5,6,0.25,0.25,141.1000144,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,5,0,0.1,5,6,0.25,0.25,108.6507933,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,5,0.1,13,6,0.25,0.25,158.5780058,"[[63  0]
 [27  0]]",0.7,,1,
50,1,1,5,0.3,13,6,0.25,0.25,144.995784,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,1,1,5,0.3,13,3,0.25,0.25,152.5134799,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,0,0.1,13,3,0.25,0.25,116.9140654,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,0,0.3,5,3,0.25,0.25,107.7113333,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,0,0.1,13,6,0.25,0.25,121.7113183,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,0,0.3,5,6,0.25,0.25,115.642791,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,0,0.3,13,3,0.25,0.25,116.544277,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.1,5,3,0.25,0.25,112.1507907,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,5,0,0.3,13,6,0.25,0.25,115.2740026,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.1,5,6,0.25,0.25,115.6537859,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.3,5,3,0.25,0.25,113.8628101,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.3,5,6,0.25,0.25,119.4436154,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.1,13,6,0.25,0.25,125.8989191,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,5,1,0.1,13,3,0.25,0.25,130.9200451,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.3,13,3,0.25,0.25,114.0636969,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,1,5,3,0.1,5,3,0.25,0.25,114.0007303,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,1,0.3,13,6,0.25,0.25,127.0432644,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,3,0.1,5,6,0.25,0.25,113.0462773,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,3,0.1,13,3,0.25,0.25,122.4079182,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,3,0.3,5,3,0.25,0.25,117.6876218,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,3,0.1,13,6,0.25,0.25,125.7959795,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,3,0.3,5,6,0.25,0.25,114.2325993,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,5,3,0.3,13,3,0.25,0.25,118.8459597,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,3,0.3,13,6,0.25,0.25,123.7871287,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,5,0.1,5,3,0.25,0.25,121.5074351,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,5,0.3,5,3,0.25,0.25,115.0551267,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
50,1,5,5,0.3,5,6,0.25,0.25,114.6563563,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,5,0.1,5,6,0.25,0.25,125.5721068,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,5,0.1,13,6,0.25,0.25,130.1205027,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,5,0.1,13,3,0.25,0.25,132.1123626,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,1,5,5,0.3,13,3,0.25,0.25,126.5295599,"[[63  0]
 [27  0]]",0.7,,1,
50,1,5,5,0.3,13,6,0.25,0.25,119.0318496,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.1,5,3,0.25,0.25,122.1720531,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.1,5,6,0.25,0.25,119.7244549,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.3,5,3,0.25,0.25,114.1566417,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.1,13,3,0.25,0.25,130.5022848,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.1,13,6,0.25,0.25,127.8797624,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,10,0,0.3,5,6,0.25,0.25,116.5162904,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.3,13,3,0.25,0.25,120.158206,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,0,0.3,13,6,0.25,0.25,116.6951892,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,1,10,1,0.1,5,3,0.25,0.25,116.2004719,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,1,0.1,5,6,0.25,0.25,121.4774494,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,1,0.1,13,3,0.25,0.25,120.3161156,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,1,0.1,13,6,0.25,0.25,127.1542013,"[[56  7]
 [12 15]]",0.788888889,0.681818182,0.888888889,0.612244898
50,1,10,1,0.3,5,6,0.25,0.25,113.3231196,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,1,0.3,5,3,0.25,0.25,120.9587462,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,1,0.3,13,3,0.25,0.25,121.6723378,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,1,0.3,13,6,0.25,0.25,124.3478079,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,3,0.1,5,3,0.25,0.25,119.1567788,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,3,0.1,5,6,0.25,0.25,123.1345034,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,3,0.1,13,3,0.25,0.25,126.3326705,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
50,1,10,3,0.1,13,6,0.25,0.25,122.0391295,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,3,0.3,5,3,0.25,0.25,120.0312805,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,3,0.3,5,6,0.25,0.25,118.1633489,"[[54  9]
 [12 15]]",0.766666667,0.625,0.857142857,0.588235294
50,1,10,3,0.3,13,3,0.25,0.25,117.4387631,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,3,0.3,13,6,0.25,0.25,122.9745927,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.1,5,3,0.25,0.25,118.1053839,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.1,13,3,0.25,0.25,123.0585463,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.1,5,6,0.25,0.25,125.5411246,"[[57  6]
 [12 15]]",0.8,0.714285714,0.904761905,0.625
50,1,10,5,0.1,13,6,0.25,0.25,124.9444659,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.3,5,3,0.25,0.25,121.1426444,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.3,5,6,0.25,0.25,124.1289332,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.3,13,3,0.25,0.25,124.940469,"[[63  0]
 [27  0]]",0.7,,1,
50,1,10,5,0.3,13,6,0.25,0.25,127.174191,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.3,13,3,0.25,0.25,251.9888806,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.3,5,3,0.25,0.25,275.3295178,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.1,5,3,0.25,0.25,326.2883415,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
100,0,0,0,0.3,13,6,0.25,0.25,288.5049734,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.1,13,3,0.25,0.25,343.6344106,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.3,5,6,0.25,0.25,327.1738353,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,1,0.3,5,3,0.25,0.25,271.2368608,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,1,0.1,5,3,0.25,0.25,321.7319524,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
100,0,0,1,0.3,5,6,0.25,0.25,299.0979087,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,1,0.1,13,3,0.25,0.25,347.5221863,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,1,0.1,5,6,0.25,0.25,449.1849806,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.1,5,6,0.25,0.25,547.8165131,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,1,0.3,13,6,0.25,0.25,289.3713284,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,1,0.1,13,6,0.25,0.25,511.2504475,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,0,0.1,13,6,0.25,0.25,609.0894334,"[[53 10]
 [12 15]]",0.755555556,0.6,0.841269841,0.576923077
100,0,0,1,0.3,13,3,0.25,0.25,343.6302619,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.1,5,3,0.25,0.25,355.3377473,"[[55  8]
 [12 15]]",0.777777778,0.652173913,0.873015873,0.6
100,0,0,3,0.3,5,3,0.25,0.25,317.2895327,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.3,13,3,0.25,0.25,297.4758737,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.3,5,6,0.25,0.25,334.5066757,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.1,13,3,0.25,0.25,361.0694649,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.1,5,6,0.25,0.25,384.0003393,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.1,13,6,0.25,0.25,449.5677998,"[[63  0]
 [27  0]]",0.7,,1,
100,0,0,3,0.3,13,6,0.25,0.25,432.0223503,"[[63  0]
 [27  0]]",0.7,,1,
25,1,0,5,0.1,5,3,0.25,0.25,6285.269206,"[[54  2]
 [13 21]]",0.833333333,0.913043478,0.964285714,0.736842105
25,1,0,3,0.3,13,3,0.25,0.25,6289.155981,"[[50  6]
 [15 19]]",0.766666667,0.76,0.892857143,0.644067797
25,1,0,3,0.3,13,6,0.25,0.25,6287.263066,"[[51  5]
 [15 19]]",0.777777778,0.791666667,0.910714286,0.655172414
25,1,0,5,0.3,5,3,0.25,0.25,25.44543195,"[[54  2]
 [15 19]]",0.811111111,0.904761905,0.964285714,0.690909091
25,1,1,0,0.3,5,3,0.25,0.25,27.97498512,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,1,0,0.1,5,3,0.25,0.25,28.74754238,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,1,1,0.1,5,3,0.25,0.25,29.45613575,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,0,5,0.3,13,3,0.25,0.25,33.52980423,"[[51  5]
 [16 18]]",0.766666667,0.782608696,0.910714286,0.631578947
25,1,0,5,0.3,5,6,0.25,0.25,34.20541883,"[[51  5]
 [13 21]]",0.8,0.807692308,0.910714286,0.7
25,1,0,5,0.1,13,3,0.25,0.25,34.88799238,"[[48  8]
 [14 20]]",0.755555556,0.714285714,0.857142857,0.64516129
25,1,1,0,0.1,13,3,0.25,0.25,36.13731122,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,1,0,0.3,5,6,0.25,0.25,38.69984365,"[[49  7]
 [12 22]]",0.788888889,0.75862069,0.875,0.698412698
25,1,1,0,0.3,13,3,0.25,0.25,38.94970202,"[[54  2]
 [13 21]]",0.833333333,0.913043478,0.964285714,0.736842105
25,1,1,0,0.1,5,6,0.25,0.25,39.83519411,"[[52  4]
 [15 19]]",0.788888889,0.826086957,0.928571429,0.666666667
25,1,0,5,0.3,13,6,0.25,0.25,48.17741752,"[[49  7]
 [15 19]]",0.755555556,0.730769231,0.875,0.633333333
25,1,1,0,0.1,13,6,0.25,0.25,51.96324944,"[[50  6]
 [15 19]]",0.766666667,0.76,0.892857143,0.644067797
25,1,0,5,0.1,13,6,0.25,0.25,52.47595787,"[[52  4]
 [16 18]]",0.777777778,0.818181818,0.928571429,0.642857143
25,1,1,0,0.3,13,6,0.25,0.25,53.93612146,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,1,1,0.3,5,3,0.25,0.25,28.2928021,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,1,3,0.1,5,3,0.25,0.25,26.46384931,"[[54  2]
 [13 21]]",0.833333333,0.913043478,0.964285714,0.736842105
25,1,1,1,0.1,5,6,0.25,0.25,38.58990622,"[[54  2]
 [13 21]]",0.833333333,0.913043478,0.964285714,0.736842105
25,1,1,1,0.1,13,3,0.25,0.25,38.24510336,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,1,1,0.3,5,6,0.25,0.25,35.1878531,"[[52  4]
 [17 17]]",0.766666667,0.80952381,0.928571429,0.618181818
25,1,1,1,0.3,13,3,0.25,0.25,36.99881673,"[[51  5]
 [13 21]]",0.8,0.807692308,0.910714286,0.7
25,1,1,3,0.1,5,6,0.25,0.25,35.84347963,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,1,3,0.3,5,3,0.25,0.25,27.11347699,"[[49  7]
 [13 21]]",0.777777778,0.75,0.875,0.677419355
25,1,1,3,0.1,13,3,0.25,0.25,38.38202477,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,1,1,0.1,13,6,0.25,0.25,55.80305314,"[[53  3]
 [16 18]]",0.788888889,0.857142857,0.946428571,0.654545455
25,1,1,1,0.3,13,6,0.25,0.25,49.79448962,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,1,3,0.3,5,6,0.25,0.25,32.84119725,"[[51  5]
 [14 20]]",0.788888889,0.8,0.910714286,0.677966102
25,1,1,3,0.3,13,3,0.25,0.25,33.31392789,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,1,3,0.1,13,6,0.25,0.25,46.82921338,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,1,5,0.1,5,3,0.25,0.25,30.73240638,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,1,5,0.3,5,3,0.25,0.25,27.88003659,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,5,0,0.1,5,3,0.25,0.25,22.16630936,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,1,3,0.3,13,6,0.25,0.25,47.14600778,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,1,5,0.1,13,3,0.25,0.25,38.25310063,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,1,5,0.3,5,6,0.25,0.25,32.79822254,"[[53  3]
 [13 21]]",0.822222222,0.875,0.946428571,0.724137931
25,1,5,0,0.3,5,3,0.25,0.25,19.20700359,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,5,0,0.1,5,6,0.25,0.25,20.68115759,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,0,0.3,5,6,0.25,0.25,19.75169206,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
25,1,5,0,0.1,13,3,0.25,0.25,24.9777,"[[48  8]
 [12 22]]",0.777777778,0.733333333,0.857142857,0.6875
25,1,5,0,0.1,13,6,0.25,0.25,25.92815542,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,1,5,0.3,13,3,0.25,0.25,37.07976985,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
25,1,1,5,0.1,13,6,0.25,0.25,48.56219721,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,0,0.3,13,3,0.25,0.25,26.1970005,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,0,0.3,13,6,0.25,0.25,21.0509491,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,5,1,0.1,5,3,0.25,0.25,21.09092402,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,1,5,0.3,13,6,0.25,0.25,46.03864264,"[[49  7]
 [13 21]]",0.777777778,0.75,0.875,0.677419355
25,1,5,1,0.3,5,3,0.25,0.25,16.9532938,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,5,1,0.3,5,6,0.25,0.25,16.95029593,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,5,1,0.1,5,6,0.25,0.25,21.2168529,"[[52  4]
 [13 21]]",0.811111111,0.84,0.928571429,0.711864407
25,1,5,1,0.1,13,3,0.25,0.25,24.78481174,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,5,1,0.3,13,3,0.25,0.25,21.06594014,"[[53  3]
 [15 19]]",0.8,0.863636364,0.946428571,0.678571429
25,1,5,1,0.3,13,6,0.25,0.25,18.52739358,"[[49  7]
 [13 21]]",0.777777778,0.75,0.875,0.677419355
25,1,5,1,0.1,13,6,0.25,0.25,24.33606768,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,3,0.1,5,3,0.25,0.25,19.58778572,"[[49  7]
 [12 22]]",0.788888889,0.75862069,0.875,0.698412698
25,1,5,3,0.1,5,6,0.25,0.25,20.13347316,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,3,0.3,5,3,0.25,0.25,19.02111006,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,5,3,0.1,13,3,0.25,0.25,24.23312569,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,3,0.3,5,6,0.25,0.25,19.30095077,"[[53  3]
 [13 21]]",0.822222222,0.875,0.946428571,0.724137931
25,1,5,3,0.3,13,6,0.25,0.25,20.17444968,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,5,3,0.3,13,3,0.25,0.25,21.64360976,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,5,3,0.1,13,6,0.25,0.25,27.99896979,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,5,5,0.1,5,3,0.25,0.25,21.06494045,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,5,5,0.1,5,6,0.25,0.25,21.34378028,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,5,5,0.3,5,3,0.25,0.25,17.29110026,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
25,1,5,5,0.3,5,6,0.25,0.25,18.91816783,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,5,5,0.3,13,3,0.25,0.25,19.98555613,"[[48  8]
 [12 22]]",0.777777778,0.733333333,0.857142857,0.6875
25,1,5,5,0.1,13,6,0.25,0.25,23.3216486,"[[54  2]
 [15 19]]",0.811111111,0.904761905,0.964285714,0.690909091
25,1,5,5,0.1,13,3,0.25,0.25,24.40102983,"[[54  2]
 [14 20]]",0.822222222,0.909090909,0.964285714,0.714285714
25,1,5,5,0.3,13,6,0.25,0.25,22.38318539,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,10,0,0.1,5,3,0.25,0.25,18.97013807,"[[52  4]
 [14 20]]",0.8,0.833333333,0.928571429,0.689655172
25,1,10,0,0.1,5,6,0.25,0.25,18.95714712,"[[53  3]
 [14 20]]",0.811111111,0.869565217,0.946428571,0.701754386
25,1,10,0,0.3,5,3,0.25,0.25,17.6438992,"[[50  6]
 [13 21]]",0.788888889,0.777777778,0.892857143,0.68852459
