,epoch,Lambda,Gamma,cover,learning_rate,quantiles,tree_height,feature_ratio,sample_ratio,time,confusion,acc,pre,spe,f1
175,10,1,1,1,0.3,13,6,0.25,0.25,16.42250895500183,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
176,10,1,1,3,0.1,5,3,0.25,0.25,11.856156587600708,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
177,10,1,1,3,0.1,5,6,0.25,0.25,13.529027462005615,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
178,10,1,1,3,0.1,13,3,0.25,0.25,14.002251625061035,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
179,10,1,1,3,0.1,13,6,0.25,0.25,15.748244524002075,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
180,10,1,1,3,0.3,5,3,0.25,0.25,12.685460329055786,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
181,10,1,1,3,0.3,5,6,0.25,0.25,13.95171570777893,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
182,10,1,1,3,0.3,13,3,0.25,0.25,14.879947662353516,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
183,10,1,1,3,0.3,13,6,0.25,0.25,17.122631549835205,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
184,10,1,1,5,0.1,5,3,0.25,0.25,12.992318630218506,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
185,10,1,1,5,0.1,5,6,0.25,0.25,14.253997087478638,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
186,10,1,1,5,0.1,13,3,0.25,0.25,15.655487537384031,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
187,10,1,1,5,0.1,13,6,0.25,0.25,16.33862805366516,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
188,10,1,1,5,0.3,5,3,0.25,0.25,13.203416347503662,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
189,10,1,1,5,0.3,5,6,0.25,0.25,14.387757062911987,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
190,10,1,1,5,0.3,13,3,0.25,0.25,14.459769248962402,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
191,10,1,1,5,0.3,13,6,0.25,0.25,17.420402765274048,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
192,10,1,5,0,0.1,5,3,0.25,0.25,12.78184962272644,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
193,10,1,5,0,0.1,5,6,0.25,0.25,13.15066623687744,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
194,10,1,5,0,0.1,13,3,0.25,0.25,13.916183948516846,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
195,10,1,5,0,0.1,13,6,0.25,0.25,13.87478232383728,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
196,10,1,5,0,0.3,5,3,0.25,0.25,12.724085807800291,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
197,10,1,5,0,0.3,5,6,0.25,0.25,13.17626929283142,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
198,10,1,5,0,0.3,13,3,0.25,0.25,14.002169132232666,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
199,10,1,5,0,0.3,13,6,0.25,0.25,13.612001419067385,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
200,10,1,5,1,0.1,5,3,0.25,0.25,14.06125259399414,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
201,10,1,5,1,0.1,5,6,0.25,0.25,13.274776458740234,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
202,10,1,5,1,0.1,13,3,0.25,0.25,14.75294017791748,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
203,10,1,5,1,0.1,13,6,0.25,0.25,15.279937982559204,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
204,10,1,5,1,0.3,5,3,0.25,0.25,13.323498010635376,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
205,10,1,5,1,0.3,5,6,0.25,0.25,13.27891492843628,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
206,10,1,5,1,0.3,13,3,0.25,0.25,14.783974885940552,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
207,10,1,5,1,0.3,13,6,0.25,0.25,14.538510084152222,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
208,10,1,5,3,0.1,5,3,0.25,0.25,14.449406862258911,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
209,10,1,5,3,0.1,5,6,0.25,0.25,14.505147695541382,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
210,10,1,5,3,0.1,13,3,0.25,0.25,15.740231990814207,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
211,10,1,5,3,0.1,13,6,0.25,0.25,15.79416823387146,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
212,10,1,5,3,0.3,5,3,0.25,0.25,14.05733871459961,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
213,10,1,5,3,0.3,5,6,0.25,0.25,14.259721279144289,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
214,10,1,5,3,0.3,13,3,0.25,0.25,15.800986528396606,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
215,10,1,5,3,0.3,13,6,0.25,0.25,15.53832221031189,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
216,10,1,5,5,0.1,5,3,0.25,0.25,16.149425506591797,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
217,10,1,5,5,0.1,5,6,0.25,0.25,15.502226114273071,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
218,10,1,5,5,0.1,13,3,0.25,0.25,15.904593467712402,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
219,10,1,5,5,0.1,13,6,0.25,0.25,16.092535257339478,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
220,10,1,5,5,0.3,5,3,0.25,0.25,14.906396627426147,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
221,10,1,5,5,0.3,5,6,0.25,0.25,14.899262428283691,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
222,10,1,5,5,0.3,13,3,0.25,0.25,15.858259439468384,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
223,10,1,5,5,0.3,13,6,0.25,0.25,16.77121067047119,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
224,10,1,10,0,0.1,5,3,0.25,0.25,15.106557369232178,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
225,10,1,10,0,0.1,5,6,0.25,0.25,15.412347316741943,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
226,10,1,10,0,0.1,13,3,0.25,0.25,16.173495769500732,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
227,10,1,10,0,0.1,13,6,0.25,0.25,16.5853533744812,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
228,10,1,10,0,0.3,5,3,0.25,0.25,15.549939632415771,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
229,10,1,10,0,0.3,5,6,0.25,0.25,15.35988974571228,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
230,10,1,10,0,0.3,13,3,0.25,0.25,16.1344997882843,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
231,10,1,10,0,0.3,13,6,0.25,0.25,15.86316204071045,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
232,10,1,10,1,0.1,5,3,0.25,0.25,15.61868381500244,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
233,10,1,10,1,0.1,5,6,0.25,0.25,15.5011146068573,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
234,10,1,10,1,0.1,13,3,0.25,0.25,16.924920082092285,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
235,10,1,10,1,0.1,13,6,0.25,0.25,16.547409296035767,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
236,10,1,10,1,0.3,5,3,0.25,0.25,15.91222620010376,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
237,10,1,10,1,0.3,5,6,0.25,0.25,16.302916526794434,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
238,10,1,10,1,0.3,13,3,0.25,0.25,17.170337200164795,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
239,10,1,10,1,0.3,13,6,0.25,0.25,16.516729831695557,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
240,10,1,10,3,0.1,5,3,0.25,0.25,15.699665546417236,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
241,10,1,10,3,0.1,5,6,0.25,0.25,16.487518072128296,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
242,10,1,10,3,0.1,13,3,0.25,0.25,17.462087392807007,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
243,10,1,10,3,0.1,13,6,0.25,0.25,17.699146509170532,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
244,10,1,10,3,0.3,5,3,0.25,0.25,17.667647123336792,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
245,10,1,10,3,0.3,5,6,0.25,0.25,17.167961835861206,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
246,10,1,10,3,0.3,13,3,0.25,0.25,17.596094369888306,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
247,10,1,10,3,0.3,13,6,0.25,0.25,17.38734197616577,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
248,10,1,10,5,0.1,5,3,0.25,0.25,17.309902906417847,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
249,10,1,10,5,0.1,5,6,0.25,0.25,17.84246015548706,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
250,10,1,10,5,0.1,13,3,0.25,0.25,17.662009477615356,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
251,10,1,10,5,0.1,13,6,0.25,0.25,18.16232919692993,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
252,10,1,10,5,0.3,5,3,0.25,0.25,17.339788913726807,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
253,10,1,10,5,0.3,5,6,0.25,0.25,16.56588387489319,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
254,10,1,10,5,0.3,13,3,0.25,0.25,17.826873540878296,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
255,10,1,10,5,0.3,13,6,0.25,0.25,17.407463788986206,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
256,25,0,0,0,0.1,5,3,0.25,0.25,51.18325185775757,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
257,25,0,0,0,0.1,5,6,0.25,0.25,79.955317735672,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
258,25,0,0,0,0.1,13,3,0.25,0.25,58.28163528442383,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
259,25,0,0,0,0.1,13,6,0.25,0.25,92.59437322616576,"[[53  3]
 [11 23]]",0.8444444444444444,0.8846153846153846,0.9464285714285714,0.7666666666666666
260,25,0,0,0,0.3,5,3,0.25,0.25,55.754810094833374,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
261,25,0,0,0,0.3,5,6,0.25,0.25,69.75614619255066,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
262,25,0,0,0,0.3,13,3,0.25,0.25,63.07615947723389,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
263,25,0,0,0,0.3,13,6,0.25,0.25,73.81724071502686,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
264,25,0,0,1,0.1,5,3,0.25,0.25,63.65947222709656,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
265,25,0,0,1,0.1,5,6,0.25,0.25,83.16335821151733,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
266,25,0,0,1,0.1,13,3,0.25,0.25,69.35703182220459,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
267,25,0,0,1,0.1,13,6,0.25,0.25,93.54046535491943,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
268,25,0,0,1,0.3,5,3,0.25,0.25,66.14600443840027,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
269,25,0,0,1,0.3,5,6,0.25,0.25,75.8858585357666,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
270,25,0,0,1,0.3,13,3,0.25,0.25,73.34674978256226,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
271,25,0,0,1,0.3,13,6,0.25,0.25,86.65232729911804,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
272,25,0,0,3,0.1,5,3,0.25,0.25,72.22244071960449,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
273,25,0,0,3,0.1,5,6,0.25,0.25,83.50819230079651,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
274,25,0,0,3,0.1,13,3,0.25,0.25,77.19192862510681,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
275,25,0,0,3,0.1,13,6,0.25,0.25,95.28998589515686,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
276,25,0,0,3,0.3,5,3,0.25,0.25,75.32726263999939,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
277,25,0,0,3,0.3,5,6,0.25,0.25,85.02166295051575,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
278,25,0,0,3,0.3,13,3,0.25,0.25,81.76076865196228,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
279,25,0,0,3,0.3,13,6,0.25,0.25,95.9422492980957,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
280,25,0,0,5,0.1,5,3,0.25,0.25,80.07122826576233,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
281,25,0,0,5,0.1,5,6,0.25,0.25,88.42640256881714,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
282,25,0,0,5,0.1,13,3,0.25,0.25,88.49652981758118,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
283,25,0,0,5,0.1,13,6,0.25,0.25,99.3446912765503,"[[56  0]
 [34  0]]",0.6222222222222222,,1.0,
284,25,0,0,5,0.3,5,3,0.25,0.25,10.04346227645874,"[[46  7]
 [12 25]]",0.7888888888888889,0.78125,0.8679245283018868,0.7246376811594203
285,25,0,0,5,0.3,5,6,0.25,0.25,15.258997440338135,"[[49  4]
 [13 24]]",0.8111111111111111,0.8571428571428571,0.9245283018867925,0.7384615384615384
286,25,0,0,5,0.3,13,3,0.25,0.25,14.94041132926941,"[[50  3]
 [14 23]]",0.8111111111111111,0.8846153846153846,0.9433962264150944,0.7301587301587302
287,25,0,0,5,0.3,13,6,0.25,0.25,22.740243673324585,"[[50  3]
 [14 23]]",0.8111111111111111,0.8846153846153846,0.9433962264150944,0.7301587301587302
288,25,0,1,0,0.1,5,3,0.25,0.25,15.585873126983643,"[[52  1]
 [17 20]]",0.8,0.9523809523809523,0.9811320754716981,0.6896551724137931
289,25,0,1,0,0.1,5,6,0.25,0.25,26.198797702789307,"[[50  3]
 [16 21]]",0.7888888888888889,0.875,0.9433962264150944,0.6885245901639344
290,25,0,1,0,0.1,13,3,0.25,0.25,21.42638397216797,"[[52  1]
 [16 21]]",0.8111111111111111,0.9545454545454546,0.9811320754716981,0.711864406779661
291,25,0,1,0,0.1,13,6,0.25,0.25,36.015010833740234,"[[50  3]
 [15 22]]",0.8,0.88,0.9433962264150944,0.7096774193548386
292,25,0,1,0,0.3,5,3,0.25,0.25,19.319737672805786,"[[50  3]
 [15 22]]",0.8,0.88,0.9433962264150944,0.7096774193548386
293,25,0,1,0,0.3,5,6,0.25,0.25,21.431272506713867,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
294,25,0,1,0,0.3,13,3,0.25,0.25,23.899993419647217,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
295,25,0,1,0,0.3,13,6,0.25,0.25,29.59476947784424,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
296,25,0,1,1,0.1,5,3,0.25,0.25,23.67101550102234,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
297,25,0,1,1,0.1,5,6,0.25,0.25,36.165926694869995,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
298,25,0,1,1,0.1,13,3,0.25,0.25,31.73937964439392,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
299,25,0,1,1,0.1,13,6,0.25,0.25,43.27543258666992,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
300,25,0,1,1,0.3,5,3,0.25,0.25,26.567573070526123,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
301,25,0,1,1,0.3,5,6,0.25,0.25,37.39562439918518,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
302,25,0,1,1,0.3,13,3,0.25,0.25,33.02537655830383,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
303,25,0,1,1,0.3,13,6,0.25,0.25,48.75639319419861,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
304,25,0,1,3,0.1,5,3,0.25,0.25,31.57624101638794,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
305,25,0,1,3,0.1,5,6,0.25,0.25,38.725701570510864,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
306,25,0,1,3,0.1,13,3,0.25,0.25,36.78316855430603,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
307,25,0,1,3,0.1,13,6,0.25,0.25,47.382113218307495,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
308,25,0,1,3,0.3,5,3,0.25,0.25,34.96681046485901,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
309,25,0,1,3,0.3,5,6,0.25,0.25,41.97546863555908,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
310,25,0,1,3,0.3,13,3,0.25,0.25,40.92550182342529,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
311,25,0,1,3,0.3,13,6,0.25,0.25,50.99570298194885,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
312,25,0,1,5,0.1,5,3,0.25,0.25,39.27833342552185,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
313,25,0,1,5,0.1,5,6,0.25,0.25,45.013933420181274,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
314,25,0,1,5,0.1,13,3,0.25,0.25,44.63400220870972,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
315,25,0,1,5,0.1,13,6,0.25,0.25,54.213844299316406,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
316,25,0,1,5,0.3,5,3,0.25,0.25,43.35964250564575,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
317,25,0,1,5,0.3,5,6,0.25,0.25,48.63446354866028,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
318,25,0,1,5,0.3,13,3,0.25,0.25,49.1666419506073,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
319,25,0,1,5,0.3,13,6,0.25,0.25,56.5441632270813,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
320,25,0,5,0,0.1,5,3,0.25,0.25,46.02059316635132,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
321,25,0,5,0,0.1,5,6,0.25,0.25,45.87480974197388,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
322,25,0,5,0,0.1,13,3,0.25,0.25,48.208330154418945,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
323,25,0,5,0,0.1,13,6,0.25,0.25,49.073949098587036,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
324,25,0,5,0,0.3,5,3,0.25,0.25,46.64226675033569,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
325,25,0,5,0,0.3,5,6,0.25,0.25,46.77043414115906,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
326,25,0,5,0,0.3,13,3,0.25,0.25,49.25208806991577,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
327,25,0,5,0,0.3,13,6,0.25,0.25,50.7106728553772,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
328,25,0,5,1,0.1,5,3,0.25,0.25,50.05239653587341,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
329,25,0,5,1,0.1,5,6,0.25,0.25,50.2310094833374,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
330,25,0,5,1,0.1,13,3,0.25,0.25,52.826486110687256,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
331,25,0,5,1,0.1,13,6,0.25,0.25,53.37853145599365,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
332,25,0,5,1,0.3,5,3,0.25,0.25,50.55182886123657,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
333,25,0,5,1,0.3,5,6,0.25,0.25,53.230806827545166,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
334,25,0,5,1,0.3,13,3,0.25,0.25,54.59598922729492,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
335,25,0,5,1,0.3,13,6,0.25,0.25,53.336803674697876,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
336,25,0,5,3,0.1,5,3,0.25,0.25,55.084564208984375,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
337,25,0,5,3,0.1,5,6,0.25,0.25,54.42362356185913,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
338,25,0,5,3,0.1,13,3,0.25,0.25,57.35101628303528,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
339,25,0,5,3,0.1,13,6,0.25,0.25,58.982872009277344,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
340,25,0,5,3,0.3,5,3,0.25,0.25,52.9923369884491,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
341,25,0,5,3,0.3,5,6,0.25,0.25,54.85395002365112,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
342,25,0,5,3,0.3,13,3,0.25,0.25,55.74905800819397,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
343,25,0,5,3,0.3,13,6,0.25,0.25,58.50021290779114,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
344,25,0,5,5,0.1,5,3,0.25,0.25,57.75504660606384,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
345,25,0,5,5,0.1,5,6,0.25,0.25,57.345030069351196,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
346,25,0,5,5,0.1,13,3,0.25,0.25,59.20607352256775,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
347,25,0,5,5,0.1,13,6,0.25,0.25,59.91281223297119,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
348,25,0,5,5,0.3,5,3,0.25,0.25,58.56625509262085,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
349,25,0,5,5,0.3,5,6,0.25,0.25,60.792341232299805,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
350,25,0,5,5,0.3,13,3,0.25,0.25,61.2811541557312,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
351,25,0,5,5,0.3,13,6,0.25,0.25,62.64857769012451,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
352,25,0,10,0,0.1,5,3,0.25,0.25,60.12646555900574,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
353,25,0,10,0,0.1,5,6,0.25,0.25,61.23135423660278,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
354,25,0,10,0,0.1,13,3,0.25,0.25,61.071828842163086,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
355,25,0,10,0,0.1,13,6,0.25,0.25,61.64375829696655,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
356,25,0,10,0,0.3,5,3,0.25,0.25,62.21626853942871,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
357,25,0,10,0,0.3,5,6,0.25,0.25,61.62408447265625,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
358,25,0,10,0,0.3,13,3,0.25,0.25,65.72918486595154,"[[53  0]
 [37  0]]",0.5888888888888889,,1.0,
